wkn,name,instrument_id
A2QG32,UIFS-C.C.C.X-A. ADLA,1453995
A2QG4B,HANETF-IC.G.D.E. DLA,1413096
A2QG6T,MULYX GREEN DEOD,1373082
A2QGAH,WI.IC.CYBER.E. DLA,1359599
A2QGBX,WDMTR.EUR.UN.BD EOA,1453965
A2QGGQ,IET2-N.N.G.100 DLD,1662753
A2QGKT,ISHS7 M UKI ELE LSD,1564695
A2QGNE,XTR.MS.EMU ESG 1CEOA,1372506
A2QGNF,XTR.MS.US C.S. 1DDLD,1372509
A2QGPM,AIS-AM.MS.W SRI DRHEOA,1373406
A2QGU0,INVESCOM2 MSCI PEXJAP ESG,1558749
A2QGU1,INVESCOM2 EMU ESG UNI SCR,1453956
A2QGU2,INVESCOM2 MSCI EUEXUK ESG,1453953
A2QGUZ,INVESCOM2 MSCI EM ESG UNI,1662678
A2QGW0,AIS-DAX 50 ESG ETF UHEOA,1373403
A2QGZV,IM2 GL.CL.NRGE DLA,1396787
A2QHV0,HSBCE.HG SG T. HDA,1376232
A2QJ0X,SIRN ND.NXG.EC. DLD,1379433
A2QJ83,UBSLFS-SW.I.SO.R. ASFA,1454043
A2QJ92,T.E.IT.IG BD EOA,1376160
A2QJ93,TBLI PRSAL EIE EOA,1376238
A2QJ9G,UBSLFS-SOL.CN TE. ADLA,1415066
A2QJ9P,UBSLFS-SOL.CN TE. HEDG.AE,1454049
A2QJU3,XTR.IE-N.100E. 1CDLA,1372452
A2QK9U,L+G-EU.EX UK EQ EOD,1558761
A2QK9W,L+G QUEQDIESGEXASPAEXJ D,1558764
A2QKHV,AIS-I.M.JAP.SRI DRHGEOA,1376265
A2QKQ1,GL X-TLM.DI.H. DLA,1453938
A2QKQ5,GL X-V.GM.ESP.DLA,1453935
A2QKWN,HANETF-GLB.ONL.RET.UE DLA,1453992
A2QKWP,FID.2-SGCBM E. INCDLD,1453944
A2QKWQ,FID.2-SDEMB EFT INCDLD,1453947
A2QL8U,VAF-ESG G.A.C.E DLA,1454007
A2QL8V,VAF-ESG G.A.C.E DLD,1454010
A2QL8W,VAF-ESG G.C.B.E HGDEOA,1454001
A2QL8X,VAF-ESG G.C.B.E HGDEOD,1454004
A2QMAA,FT-GCSELDRS EFT ADLA,1652222
A2QMAL,LGUE-HYDR.ECO. DLA,1369461
A2QMAM,LGUE-ESG GR.BD EOD,1453968
A2QMF1,SP500 ESEL E. ADLA,1453941
A2QMHS,INVESCOMI NASDAQ100 SWAP,1454016
A2QMK2,B.-JPMESGEM UCITS ETF EOA,1454040
A2QMK3,BNPPE-EO HY SRI FF EOD,1454037
A2QMK4,BNPPE-JEGDC UCIT.ETF HEOA,1454019
A2QMK5,BNPPE-EO HY SRI FF EOA,1454034
A2QMMB,ISHS4-CNY GBE DLD,1564692
A2QMT3,FLSHI DM LV CEE DLA,1413090
A2QMT4,FLSHI DM HD CEE DLD,1413093
A2QMWR,VANECK HYD.ECO U.ETF ADLA,1419909
A2QN4F,AIS-A.I.US C. UEDRHEOD,1454052
A2QNBP,FLXSH EM LVCE E DLA,1558758
A2QNBQ,FLXSH EM HDCE E DLD,1558755
A2QNNH,XTRA.MSCIEMA 1DDLD,1417448
A2QNQH,UIE-EMU C.P.A. AEOA,1453986
A2QNQJ,UIE-WRLD C.P.A. ADLA,1453977
A2QNQK,UIE-C.A.G.D.E.C ADLA,1453974
A2QNQL,UIE-EM C.P.A. ADLA,1558770
A2QNQM,UIE-EUR.C.P.A. AEOA,1453983
A2QNQN,UIE-ACWI C.P.A. ADLA,1558767
A2QNQP,UIE-JP C.P.A. AYNA,1453989
A2QNQQ,UIE-USA C.P.A. ADLA,1453980
A2QNSA,ISHSVI-E.MSCIWLD M.V.EEOA,1564701
A2QP32,ISHS TECDAX UCITS ETF EOD,1508009
A2QP33,ISHS CORE DAX UC.ETF EOD,1508012
A2QP34,ISHARES MDAX UC.ETF EOD,1508015
A2QP63,INVESCOMI SUP500 EQ WEIGH,1454013
A2QP8C,AIS-AMEOC0-1YE EOA,1454055
A2QP8D,AIS-AICEOCCPP EOA,1512786
A2QPB0,GL X ETF-GXDCRSDI DLA,1672086
A2QPB1,GL X ETF-GXINTOTH DLA,1593646
A2QPB2,GL X ETF-GXCYBERS DLA,1593652
A2QPB3,GL X ETF-GXLIBATC DLA,1655726
A2QPB4,GL X ETF-GXCLNTCH DLA,1593655
A2QPB5,GLXETFGXUSIDEV DLA,1662672
A2QPB6,GL X ETF-GXRENENP DLA,1670700
A2QPBV,GL X ETF-GXCLDCOM DLA,1662681
A2QPBW,GL X ETF-GXROBSAI DLA,1593643
A2QPBX,GL XETF-GLXECOM DLA,1593649
A2QPBY,GL X ETF-GXAUTELV DLA,1593658
A2QPBZ,GL X ETF-GXFINTC DLA,1672083
A2QPVX,INVESCOM2 NASDAQ NEXTGEN,1453950
A2QPZ9,HANETF-SASEQETF EOA,1621590
A2QQ8F,VANECK DI. ASSE EQ.UC.ETF,1453959
A2QQ9R,INVESCOM2 SOLAR ENERGY ET,1558746
A2QQC6,AIS-MSCIJPESGUS DRYNA,1454058
A2QQVZ,HANETFICLIMADRE DLA,1472166
A2QQYX,IS3-MS.W.P.A.C. DLA,1430934
A2QQYY,IS7-SP5 P.A.C. DLA,1430931
A2QR13,IS3-MS.W.P.A.C. DLD,1430937
A2QRCP,GL X ETF-GLXGENBIOT DLA,1662675
A2T0VS,XTRACK. ETC SILBER 80,1232172
A2T0VT,XTRACK. ETC PLATIN 80,1232175
A2T0VU,XTRACK. ETC GOLD 80,1232178
A2T5DZ,XTRACK. ETC GOLD 80,1232181
A2T64E,21SHARES BITCOIN ETP OE,982480
A2T68Z,21SHARES ETHER ETP OE,982483
A2TT3D,21SHARES HODL BSK ETP OE,982477
A2UBKC,21SHARES RIPPLEXRP ETP OE,982486
A2UDH5,XTRACK. ETC SILBER 80,1232184
A2UDH6,XTRACK. ETC PLATIN 80,1232187
A2UJK0,AMUNDIPHME ETC Z 2118,979663
A3C14G,IS3MWSCESGEETF DLA,1655723
A3C2C3,MELBTCEQUNETF EOA,1591621
A3C2C7,SPDR BL.BA.C.T. DLA,1589197
A3C3CQ,ISHSIV-DLUSBESG DLA,1564644
A3C3CR,ISHIIDLCB03E DLA,1564647
A3C4QK,JPM DL CBREIU HGDEOA,1654241
A3C4Y4,JPM-GLRESEIEETF HGDEOA,1654244
A3C55Q,HE-M.JP C.P.A. DLA,1654952
A3C5NK,T.HAEJHYCDBE EOD,1654949
A3C5RY,GLXETFS2-CNBTC. DLA,1680591
A3C5RZ,GLXETFS2-CNCLEN DLA,1680600
A3C5S0,GLXETFS2-CNEVBT DLA,1680594
A3C5S1,GLXETFS2-CNCLCP DLA,1680597
A3C5TX,W.T.I.N.E.R.E. DLA,1687092
A3C6JU,W.T.I.N.E.R.E. DL,1687095
A3C7FZ,GLXETFS-CP.MIN. DLA,1655717
A3C98L,HSBC NASDAQ GL SEMIC.,1680603
A3CLTH,HSBC BLBG EO SUS.C.BD EOA,1624161
A3CLTJ,HSBC BLBG EO SUS.C.BD DLA,1624158
A3CM2M,BNPPE-ESG GR.EU U.E.EOA,1621605
A3CM5D,AIS-AM.PRIME EM DR UNHDLA,1548678
A3CM9R,UBS(I)USA E.U. ADLA,1558773
A3CM9S,UBS(I)EUR.E.U. AEOA,1558776
A3CM9U,UBS(I)E.E.UN. AEOA,1558779
A3CM9V,UBS(I)JAP.E.U. AYNA,1558782
A3CMCT,UIE-MW.SCSR ADLA,1558743
A3CMY8,INVESCOM2 MSCI CHINA TECH,1567165
A3CN9S,RIZE-EN.IM.OP. ETFDLA,1499170
A3CN9T,RIZE-DI.PA.CR.EC.DLA,1585377
A3CNFJ,AM I.M.EMAS.SRI U.E.D.UHD,1555470
A3CNJH,SPDR GL.DI.ARI. DLD,1484625
A3CNJJ,SPDR U.S.DI.VI. DLD,1484622
A3CNJK,SPDR EO DI.VID. EOD,1484628
A3CNQ1,WISDOMTR.EN.C.E HGDDLA,1488969
A3CPAC,IS2-MEMUPACUETF EOA,1564689
A3CPAH,IS2-MEURPACUETF EOA,1564686
A3CPAP,HANETF-AUAG ESG DLA,1621593
A3CPGE,HANETF-AHCL DLA,1484619
A3CPGF,HANETF-SOLENER DLA,1455889
A3CPGG,HANETF-GCENCROF DLA,1472169
A3CPGH,HANETF-USGLJETS DLA,1455892
A3CPGJ,HANETF-FISCHSBG DLA,1455895
A3CPGK,HANETF-CLEANLIV.ESG-S EOA,1535596
A3CPT0,BNPPE-LC300 WP U.ETFEOA,1481832
A3CQ9Y,ISIV-M.U.M.F.E. DLA,1564641
A3CQ9Z,ISIV-M.U.V.F.E. DLA,1564662
A3CR2Z,ISIV-MUEEU ETF HGDEOA,1484607
A3CR8S,VANECK-N.CH.SG 1DLA,1558731
A3CRL9,VEV-R.E.ST.MTLS ADLA,1558734
A3CRPV,L+G IND.INR DLD,1585374
A3CRWB,IS7-MEMUPACUETF EOD,1564656
A3CRWC,IS2-MEURPACUETF EOD,1564659
A3CRXS,LG E.C.CNY B.E. EOD,1558740
A3CRZX,HSBC E-MWCPAE DLA,1558791
A3CRZY,HSBC E-MUSCPAE DLA,1558788
A3CRZZ,HSBC E-MEUCPAE EOA,1558785
A3CSB1,ISV-SP US BANKS DLD,1564671
A3CT5A,BE-M.C.S.S.S10C UETFEO,1503226
A3CT5D,HANETF-ETCGBCEQ DLA,1591624
A3CT5E,HANETF-PESWESGS DLA,1558752
A3CU59,T.HAEJHYCDBE DLA,1583106
A3CUHV,CSI-DX 50 ESG B BEOA,1453926
A3CUJ9,HANETFPROCSPACE DLA,1455886
A3CUJK,ISHS3-G.AB.ESG YDLD,1564668
A3CUJR,ISHSIV-M W.VAL.F.DLA,1659015
A3CUJS,ISIV-MWMFEETF DLA,1659018
A3CUTP,ISHSII-MSCI EUR.SRI EOHD,1564653
A3CVRA,ISIV-M.GL.SEMI. DLA,1508048
A3CWP2,ISHS3-G.AB.ESG HDGEOA,1558737
A3CWYD,A.MW CPAP U.E. EOD,1558722
A3CY1W,HETF-FMNXFIE ETFDLA,1658361
A3CY21,W.T.I.BIOR.E. DLA,1662645
A3CYEG,JPM-GLRESEIEETF JPETFDLD,1608227
A3CYEU,IMII-MEUECPAETF EOA,1624152
A3CYEV,IMII-MWECPA E. DLA,1624155
A3CYEW,IMII-MUSECPAETF DLA,1624149
A3CYEY,IMII-MJECPA E. DLA,1624146
A3CYXG,GLXETFS-CLWAT DLA,1655720
A3CZGT,IM2-I.NSQ100ESG DLA,1621575
A3CZJN,WISDOMTR.EN.C.E-AG.DL AC.,1560447
A3E40R,GLXETFS-BLOCKCH DLA,1672080
A3EZ9U,ISHS LARGE DLA,1564665
A3EZ9W,ISHS WATER DLA,1564650
A3GK2N,ICONIC FUNDS O.END ETN,1440137
A3GKGK,WITR ISS X ETP O.E.,1423479
A3GL7C,WITR MU.AS.I.NTG ETP 2062,1372413
A3GL7D,WITR MU.AS.I.GAS ETP 2062,1372419
A3GL7E,WITR MU.AS.I.GAS ETP 2062,1311485
A3GL7F,WITR MU.AS.I.BRC ETP 2062,1372422
A3GL7G,WITR MU.AS.I.VIX ETP 2062,1372416
A3GM4K,WITR MU.AS.I. ETP 2062,1372464
A3GM4L,WITR MU.AS.I. ETP 2062,1372458
A3GM4M,WITR MU.AS.I. ETP 2062,1372461
A3GMCG,WITR MU.AS.I. ETP 2062,1372212
A3GMCH,WITR MU.AS.I. ETP 2062,1372533
A3GMCJ,WITR MU.AS.I.BUNDETP14/62,1372365
A3GMKD,ETC ISSUANCE O.END ETN,1400687
A3GN5J,ETC ISSUANCE O.END ETN,1423647
A3GNFN,WITR.MET.SEC.Z20/UNL XAU,1372911
A3GNP0,GPF PHY SILV ETC,1376280
A3GNPX,GPF PHY GOLD ETC,1376277
A3GNPY,GPF PHY PALL ETC,1376286
A3GNPZ,GPF PHY PLAT ETC,1376283
A3GNQ1,WITR.MET.SEC.Z20/UNL XAU,1407614
A3GPDV,WITR MU.AS.I.ENERGY 21/62,1512798
A3GPMN,COINSHARES DIG.SEC.OEND,1453128
A3GPQM,21SHARES POLKADOT ETP OE,1366422
A3GPSP,VANECK ETHEREUM ETN29,1418688
A3GQ0Q,GPF PHY COPP ETC,1558842
A3GQ0R,GPF PHY NICK ETC,1558845
A3GQ2N,COINSHARES DIG.SEC.OEND,1453131
A3GQ45,WITR ISS X ETP O.E.,1433695
A3GQYG,BITC.CAP CRYPTO ETP,1418685
A3GR91,SA1 ISSUER TRACKER Z,1600757
A3GRTM,21SHARES STELLAR XLM OE,1428954
A3GRTN,21SHARES CARDANO ADA ETP,1428951
A3GRUD,COINSHARES DIG.SEC.OEND,1453134
A3GRUE,COINSHARES DIG.SEC.OEND,1565538
A3GRZR,SA1 ISSUER TRACKER Z,1600760
A3GSS0,21SHARES SOLANA ETP OE,1470723
A3GSUC,VANECK POLKADOT ETN29,1541930
A3GSUD,VANECK SOLANA ETN29,1541933
A3GSUE,VANECK TRON ETN29,1541936
A3GTBU,ETC ISSUANCE O.END ETN,1541939
A3GTML,ICONIC ETHEREUM O.END ETP,1626573
A3GTR6,WITR EQ.SEC.Z/OPEN END,1547601
A3GU8J,INVESCO DIG. ETC21 BITC.,1608230
A3GUMU,21SHARES HODL BSK ETP OE,1564956
A3GUMV,21SHARES HODL BSK ETP OE,1564953
A3GUN9,WITR ISS X ETP O.E.,1605356
A3GUPA,WITR ISS X ETP O.E.,1605353
A3GUPB,WITR ISS X ETP O.E.,1605350
A3GUQJ,21SHARES POLYGON ETP OE,1593637
A3GV1T,VANECK AVALANCHE ETN29,1659009
A3GV1U,VANECK POLYGON ETN29,1659012
A3GVC0,COINSHARES DIG.SEC.OEND,1674564
A3GVCZ,COINSHARES DIG.SEC.OEND,1674561
A3GVJ4,BITPANDA O.END NTS,1642449
A3GVK0,ETC ISSUANCE O.END ETN,1624131
A3GVK1,ETC ISSUANCE O.END ETN,1624134
A3GVKX,ETC ISSUANCE O.END ETN,1624137
A3GVKY,ETC ISSUANCE O.END ETN,1624140
A3GVKZ,ETC ISSUANCE O.END ETN,1624143
A3GVVT,21SHARES AVALANCHE ETP OE,1593640
A3GVVU,21SHARES ALGORAND ETP OE,1597936
A3GWD4,21SHARES HODL BSK ETP OE,1621560
A3GWEU,VANECK CRYPTO LEAD. ETN29,1680588
A3GWSQ,21SHARES TERRA ETP OE,1655711
A3GWY7,21SHARES COSMOS ETP OE,1663533
A3GWZD,FIDELITY EXC OPEN END ETP,1693297
DBX00R,XTRII-EOZGOVTBD 2CHDLA,1373238
DBX0A0,DB X-TR.II-FED E.R.T.R.1C,59255
DBX0A1,DB X-TRACK SONIA TOTAL RETURN,59672
DBX0A2,DBX TRKS EONIA TRI ETF 1D,47951
DBX0A8,DB X-TRACK II GLOBAL SOVEREIGN,60188
DBX0AA,XTA.DB BCOYS 1CDLA,1621608
DBX0AC,DB X-TRACKER IBOXX EUR SOV,48857
DBX0AD,DBX TRKS IBOXX SOVGS EUROZNE 1-3 TR INDEX ETF,46985
DBX0AE,DB IBOXX,49310
DBX0AF,DBX TRKS IBOXX SOVGS EUROZNE 5-7 TR INDEX ETF,52250
DBX0AG,DBX TRKS IBOXX SOVGS EUROZNE 7-10 TR INDEX ETF,53972
DBX0AJ,DBX TRKS IBOXX SOVGS EUROZNE 15+ TR INDEX ETF,47036
DBX0AK,DBX TRKS IBOXX SOVGS EUROZNE 25+ TR INDEX ETF,50633
DBX0AL,XTR.II GL.INF.-LI.B.1CEOH,879994
DBX0AM,DBX TRKS IBOXX INFL.-LINKED TR INDEX ETF,59699
DBX0AN,DBX TRKS EONIA TR INDEX ETF,58124
DBX0AP,DBX TRKS ITRAXX EURP. 5-YEAR TR INDEX ETF,54410
DBX0AR,XTR.II ITRAXX CR.SWAP 1C,55082
DBX0AU,XTR.II ITR.CR.SH.DA.SW.1C,56774
DBX0AV,XTR.II USD EM BD 1CEOH,880879
DBX0AW,DBX TRKS SHORT IBOXX SOVGS EUROZNE TR INDEX ETF,56843
DBX0AX,DBX TRKS IBOXX GERM. COVERED TR,52520
DBX0B5,DB X.TR. S&P 500 2X,48095
DBX0B6,DB X-TR.SHORT S+P500 LEV.2XI.IC,56768
DBX0BT,DB X TR INDEX AKTIEN&RENTEN,45944
DBX0BY,XTR.SHORTDAX X2 DA.SW. 1C,43382
DBX0BZ,XTR.LEVDAX DA.SWAP 1C,42782
DBX0C7,DBX TRKS IBOXX GERM. TR INDEX ETF,49355
DBX0C9,DBX TRKS IBOXX GERM. 1-3 TR INDEX ETF,53627
DBX0CQ,DB X-TRACKERS II IBOXX $ TREASURIES UCITS ETF,310687
DBX0CU,DBX USD TREASURIES 1-3 DIS,270651
DBX0CZ,XTR.DB BL.CO.O.Y.SW.2CEOH,55031
DBX0D0,XTR.DBLCI CO.O.Y.SW.3CEOH,1372923
DBX0DZ,XTR.DBLCI CO.O.Y.SW.2CEOH,1372920
DBX0E8,DBX TRKS IBOXX EUR LIQI CORP. 100 FINAN. SUB-INDEX,880096
DBX0E9,XTR.II ESG EUR CORP.BD 1C,1654961
DBX0ES,XTR.MSCI MEXICO 1C,55898
DBX0ET,XTR.MSCI CANADA 1C,57989
DBX0EU,DB X-T.MSCI INDO.TRN I.1C,58658
DBX0EY,DB X-TR.II-IB.EOL.C.100IC,47969
DBX0EZ,XTR.II EUR CORP.BD 1D,1654958
DBX0F1,XTR.FTSE DEV.EUR.R.EST.1C,48356
DBX0F2,DB X-TRACKERS S&P 500 ETF,49565
DBX0FE,DBX TRKS IBOXX SOVGS EUROZNE AAA TRI ETF,51761
DBX0FK,DB X-TRACK MSCI EUROPE VALUE TRN,57728
DBX0G0,DB X-TRACKERS MSCI INDIA TRN INDEX ETF,55004
DBX0G2,DB X-TRACKERS MSCI CHINA TRN INDEX ETF,58364
DBX0GG,dbx Australia SSA Bd.s,178593
DBX0GJ,XTR.MSCI EMU 1D,54887
DBX0GW,DB X-TRACKERS MSCI MALAYSIA TRN INDEX ETF,44033
DBX0GY,DB X-TRACKERS MSCI THAILAND TRN INDEX ETF,46856
DBX0H9,DB MSCI PHIL.I.M.T.IDX,57695
DBX0HH,dbx MTS Ex-Bk. of Italy BOT,178491
DBX0HM,XTR.II IB.E.G.B.Y.P. 1C,48332
DBX0HR,XTR.SPAIN 1CEO,623168
DBX0HX,XTR.MSCI AFR.T.50 SW.1CDL,45557
DBX0JH,dbx iBo Soverei. Euroz. 1-3,178521
DBX0JJ,dbx iBo Soverei. Euroz. 3-5,178518
DBX0K7,DB X-TRACKERS II EUROZONE GOVERNMENT BOND YIELD PL,879892
DBX0K8,XTR.SPAIN 1DEO,616858
DBX0KA,dbx iBo Germy 4% - D,178536
DBX0KC,dbx iBo Soverei. Euroz. 4%,178539
DBX0KF,XTR.DL CO.GR.BD 1CHEOA,1662636
DBX0KG,DB MSCI SING.I.TRN IN.,43817
DBX0KJ,XTR.ATX 1CEO,76301
DBX0KK,DB MSCI PAKIST.I.T.IN.,50111
DBX0KQ,dbx MSCI World Idx. (EUR hedgd),178785
DBX0KT,DB MSCI JAP.TRN IN.,45443
DBX0L0,XTR.II GBL GOV.BD 4CSFH,1372956
DBX0L2,XTR.II GL.INF.-LI.B.2CDLH,1372959
DBX0L3,XTR.II GL.INF.-LI.B.3DLSH,1372962
DBX0L4,XTR.II GL.INF.-LI.B.4DSFH,1372965
DBX0LY,XTR.II GBL GOV.BD 2DLSH,1372950
DBX0LZ,XTR.II GBL GOV.BD 3CDLH,1372953
DBX0M2,DB CSI300 INDEX,44993
DBX0MB,XTR.II USD EM BD 2D DL,619174
DBX0MF,XTR.II GBL GOV.BD 1DEOH,178533
DBX0N3,dbx iBo Japan Sov.,178602
DBX0N6,XTR.DL CO.GR.BD 2CDLA,1662639
DBX0N7,XTR.EO CO.GR.BD 1CEOA,1662642
DBX0N8,dbx iBo Sov. Euroz. Yld Plus,178476
DBX0N9,dbx iBo Glob.Infla.Lkd. EUR hed,178599
DBX0ND,dbx iBo EUR Liq. Cov.,178431
DBX0NF,XTR.FTSE 100 1C,42419
DBX0NH,XTR.DAX INCOME 1D,45176
DBX0NJ,DB NIKKEI 225 UCITS,60359
DBX0NK,DB X CSI300 HARVEST,54308
DBX0NM,XTR.II GLOBAL GOV.BD 5C,178683
DBX0NN,dbx iBo Glob. Infla.-Linked,178623
DBX0NT,XTR.MSCI JAPAN 2DDLH,1372974
DBX0NU,XTR.SWITZERLAND 1C,1372986
DBX0NV,dbx Barlys Glob. Aggregate Bd.,178587
DBX0NW,XTR.II GBL AGG.B.SW.2CDLH,1372977
DBX0NX,XTR.II GBL AGG.B.S. 3DLSH,1372980
DBX0NY,XTR.II GBL AGG.B.SW.4CSFH,1372983
DBX0NZ,XTR.II GBL AGG.B.SW.5CEOH,44117
DBX0P0,XTR.DAX INCOME 4CSFH,1373010
DBX0P1,XTR.MSCI EUROPE 1D,212040
DBX0P8,DBX HGI AH50 DR,270687
DBX0P9,XT.-S+P500EW 2CHEOA,1621572
DBX0PN,DB X- II HARVEST CSI CHINA,212007
DBX0PP,dbx iBo EUR Hi Yld Bd. 1-3,178446
DBX0PR,XTR.II EO H.YLD CORP.B.1D,178632
DBX0PS,DBXTRII-EUR H.Y.C.BD U.ETF(DR),465462
DBX0PU,XTR.MSCI EMU 1CDLH,1374264
DBX0PV,XTR.MSCI EMU 2CSFH,1372992
DBX0PW,XTR.MSCI EUROPE 2CDLH,1372998
DBX0PY,XTR.DAX INCOME 2CDLH,1373007
DBX0Q0,XTR.MSCI JAPAN 7CSFH,1373001
DBX0Q1,XTR.MSCI EMU 3CSFH,1373004
DBX0Q9,XTR.NIKKEI 225 2DEOH,758445
DBX0QG,XTR.II US TREASUR. 2DEOH,465411
DBX0QN,XTR.STOXX EUR.600 2C EO H,645388
DBX0QY,XTK2 $ E.M.BOND 1DHEOD,1654964
DBX0RB,XT.-MSCIEMMA 1DDLD,1621581
DBX0RD,XTK2 USD E.M.BOND 2CDLA,1373217
DBX0RG,XTR.MSCI WLD.SW 1DDLD,1454046
DBX0RH,XTR2-ESGGLGOVBD 1DDLD,1624167
DBX0RT,XTR2-ESGGLGOVBD 4D HGDEOD,1624170
DBX1A2,DB X TRACKER ASX 200,47510
DBX1A7,DB X-TRACKERS STOXX 600 ETF,58742
DBX1A9,XTR.S+P SEL.FRONT.SWAP 1C,50825
DBX1AA,XTR.SLI 1D,53261
DBX1AC,XTR.S+P 500 IN.DA.SW. 1C,48359
DBX1AE,DB X-TRACKERS MSCI AC ASIA EX JAPAN TRN INDEX ETF,880006
DBX1AF,DB X-TRACKERS MSCI PACIFIC EX JAPAN TRN INDEX ETF,880192
DBX1AG,DB X-TRACKERS FTSE VIETNAM ETF,42629
DBX1AN,DB X-TRACK LPX MM PRIVATE EQUITY,43328
DBX1AP,DB X-TRACK. S&P GLOBAL INFRASTR.,56129
DBX1AR,XTR.CAC 40 1D,47225
DBX1AT,XTR.MSCI EURO.ESG SCR.1C,50018
DBX1AU,DB X-TRACKERS MSCI EUROPE SMALL CAP TRN INDEX ETF,880288
DBX1AV,XTR.FTSE 100 SH.DA.SW. 1C,52064
DBX1D3,DB X-TR DJESDV30,59660
DBX1DA,XTR.DAX 1C,42776
DBX1DG,DB X-TR DJS GLOB,43136
DBX1DS,XTR.SHORTDAX DAILY SW. 1C,42974
DBX1EA,DB X-TRCKS MSCI EM EMEA TRN INDEX TECHNO.,43820
DBX1EM,DB MSCI EM.MAR.,52715
DBX1ET,XTR.EURO STOXX 50 1C,44654
DBX1EU,XTR.EURO STOXX 50 1D,54983
DBX1F0,DB X-TRACK. STOXX 600 INDUSTRIAL GOODS,55922
DBX1F1,XTR.FTSE 100 INCOME 1D,53042
DBX1F2,XTR.FTSE 250 1D,60338
DBX1FA,XTRACKERS MSCI UK ESG 1D,45374
DBX1FB,DB X-TRACK. STOXX 600 FOOD & BEVERAGE,45779
DBX1FX,DB X-TR FTSE XIN,42581
DBX1K2,DB X-TRACKERS MSCI KOREA TRN INDEX ETF,60365
DBX1LC,XTR.DBLCI CO.O.Y.SW.1CEOH,47156
DBX1MA,DB X-TR.MSCIE.A.T.I.ETF1C,47753
DBX1MB,XTR.FTSE MIB 1D,59726
DBX1ME,DB X-TRACKERS MSCI EUROPE TRN INDEX ETF,42530
DBX1MJ,DB X-TR MSCI JPN,59609
DBX1ML,XTR.MSCI EM LA ESG SW.1C,56165
DBX1MR,XTR.MSCI BRAZIL 1C,44651
DBX1MT,DB X-TRACKERS MSCI TAIWAN TRN INDEX ETF,53726
DBX1MU,XTR.MSCI USA SWAP 1C,56147
DBX1MW,DB X-TRACKERS MSCI WORLD TRN INDEX,51797
DBX1NN,DB X-TR S&P NIFT,47231
DBX1RC,XTR.MSCI RU.CAPPED SW. 1C,46373
DBX1SB,XTR.ST.EU.600 BA.RE.SW.1C,55424
DBX1SF,DB X-TRACK. STOXX 600 BANKS,59075
DBX1SG,XTR.ST.EU.600 O.+G.S. 1C,44153
DBX1SH,DB X-TRACK. STOXX 600 HEALTH CARE,45179
DBX1SM,XTR.SWITZERLAND 1D,59195
DBX1SS,XTR.EU.ST.50 SH.DA.SW. 1C,47663
DBX1ST,DB X-TRACK. STOXX 600 TELECOMMUN.,53432
DBX1SU,DB X-TRACK. STOXX 600 UTILITIES,52661
DBX1TE,DB X-TRACK. STOXX 600 TECHNO.,50948
ETF001,LYXOR CORE DAX U. ETF I,42452
ETF003,LYXOR DIVDAX ETF UCITS I,43538
ETF004,LYX SHORTDAX -1XINV ETF I,45659
ETF005,LYXOR SDAX UCITS ETF I,47765
ETF006,LYXOR FAZ 100 INDEX ETF I,51434
ETF007,LYXOR MDAX UCITS ETF I,44045
ETF010,LYXOR DOW JONES I.A ETF I,57860
ETF020,LYXOR NIKKEI 225 ETF I,50120
ETF024,LYX FTSE CHINA A50 ETF I,42554
ETF029,LYXOR SPI TR UCITS ETF I,47282
ETF030,LYXOR DJ SWISS TIT ETF I,53216
ETF051,LYX EURO ST DIV 30 ETF I,52892
ETF060,LYX STOXX EU 600 ETF I,43868
ETF090,LYXOR COMMO EX AGRI ETF I,45263
ETF091,LYXOR GOLD BUGS ETF I,1231041
ETF099,LYX COMM X AGR HEDG ETF I,889527
ETF110,LYXOR MSCI WORLD ETF I,44114
ETF113,LYXOR NORTH AMERICA ETF I,44501
ETF114,COMSTAGE ETF MSCI PACIFIC TRN,45761
ETF120,LYXOR MSCI USA ETF I,45986
ETF122,LYXOR S+P MIDCAP ETF I,55409
ETF123,LYXOR S+P SMALLCAP ETF I,50099
ETF125,COMSTAGE ETF MSCI EUROPE MID CAP TRN,55724
ETF126,LYX EUROPE SMALLCAP ETF I,45491
ETF127,LYX MSCI EM MKT ETF DIS I,46073
ETF131,LYX MSCI EM MKT ETF ACC I,1511700
ETF562,LYX BUND FU -1X INV ETF I,51482
ETF701,LYXOR.PTF ST-LYX.PTF ST.I,257526
ETF702,COMST.VERM.STR.-D.U.ETF I,688408
ETF703,COMST.VERM.STR.-O.U.ETF I,688411
ETF903,COMSTAGE 1 DIVDAX UCITS ETF,212103
ETF905,LY.1-LYXOR 1 SDAX U.ETF I,326050
ETF907,LY.1-LYXOR 1 MDAX U.ETF I,212106
ETF908,LY.1-LYXOR 1 TECDAX U.E.I,326140
ETF909,LYXOR1-DAX50 ESG(DR)U.E.I,1150825
ETF950,LYXOR1-EO STOXX50(DR)UE I,212112
ETF960,COMSTAGE 1-ST.E.600 U.E.I,688417
ETFL01,DK DAX,44789
ETFL02,DK EURO STOXX 50,46331
ETFL03,DK STOXX EUR.STR.GROW.20,47303
ETFL04,DK STOXX EUR.STR.VALUE 20,59642
ETFL05,DK STOXX EUR.STR.STY.C.40,56294
ETFL06,DK DAX (AUSSCHUETTEND),45710
